snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-19,com.sec.android.app.shealth,Samsung Health,2276883374,"1,000,000,000+",4.0340266,1579723,VARY,53,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:38:36.911Z,2026-09-19_1789799848
2026-09-19,com.google.android.apps.healthdata,Health Connect,941410666,"500,000,000+",3.8116486,90452,2026.08.06.00.release,15,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:37:50.230Z,2026-09-19_1789799848
2026-09-19,com.google.android.apps.fitness,Google Fit: Activity Tracking,366814354,"100,000,000+",4.0616612,685354,VARY,4,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:37:34.305Z,2026-09-19_1789799848
2026-09-19,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,301227061,"100,000,000+",4.8563337,4021326,1.7.8,5,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:37:35.483Z,2026-09-19_1789799848
2026-09-19,com.fitbit.FitbitMobile,Google Health (Fitbit),294792604,"100,000,000+",4.1564436,1311224,VARY,46,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:38:27.795Z,2026-09-19_1789799848
2026-09-19,com.popularapp.periodcalendar,Period Calendar Period Tracker,224905983,"100,000,000+",4.8579473,4889482,VARY,64,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:38:49.876Z,2026-09-19_1789799848
2026-09-19,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211881280,"100,000,000+",4.856061,2847240,1.4.8,39,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:38:19.689Z,2026-09-19_1789799848
2026-09-19,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,205281092,"100,000,000+",4.750598,5098540,VARY,16,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:37:51.365Z,2026-09-19_1789799848
2026-09-19,nic.goi.aarogyasetu,AarogyaSetu 2.0,189691141,"100,000,000+",3.964837,1657581,3.1.5-Ghent Kangri karakoram,9,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:37:41.760Z,2026-09-19_1789799848
2026-09-19,in.sweatco.app,Sweatcoin・Walking Step Counter,160975526,"100,000,000+",4.415715,3104744,257.0.0,2,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:37:32.041Z,2026-09-19_1789799848
2026-09-19,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136413995,"100,000,000+",4.5365963,2915041,VARY,82,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:39:13.708Z,2026-09-19_1789799848
2026-09-19,com.strava,"Strava: Run, Bike, Walk",133548667,"100,000,000+",4.6609144,1184922,VARY,6,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:37:38.343Z,2026-09-19_1789799848
2026-09-19,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133194618,"100,000,000+",4.8231277,1226491,2.4.4,94,HEALTH_AND_FITNESS,true,true,utility,2026-09-19T06:39:27.562Z,2026-09-19_1789799848
2026-09-19,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131557138,"100,000,000+",4.887947,2748284,2.4.38,17,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:37:52.489Z,2026-09-19_1789799848
2026-09-19,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,118019866,"100,000,000+",4.846293,1710949,1.6.8,74,HEALTH_AND_FITNESS,true,false,,2026-09-19T06:39:03.711Z,2026-09-19_1789799848
