snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-09,com.sec.android.app.shealth,Samsung Health,2273994670,"1,000,000,000+",4.0416474,1578879,VARY,50,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:38.113Z,2026-09-09_1788936090
2026-09-09,com.google.android.apps.healthdata,Health Connect,936035019,"500,000,000+",3.79717,89765,2026.08.06.00.release,38,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:20.486Z,2026-09-09_1788936090
2026-09-09,com.google.android.apps.fitness,Google Fit: Activity Tracking,365538582,"100,000,000+",4.0663915,684892,VARY,13,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:46.868Z,2026-09-09_1788936090
2026-09-09,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300676221,"100,000,000+",4.8560634,4012604,1.7.8,36,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:17.977Z,2026-09-09_1788936090
2026-09-09,com.fitbit.FitbitMobile,Google Health (Fitbit),291536889,"100,000,000+",4.1527104,1306433,VARY,91,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:35.470Z,2026-09-09_1788936090
2026-09-09,com.popularapp.periodcalendar,Period Calendar Period Tracker,224519576,"100,000,000+",4.856845,4886969,VARY,60,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:54.172Z,2026-09-09_1788936090
2026-09-09,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211623525,"100,000,000+",4.8553987,2843664,1.4.8,88,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:31.994Z,2026-09-09_1788936090
2026-09-09,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204539492,"100,000,000+",4.751486,5081586,VARY,49,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:36.547Z,2026-09-09_1788936090
2026-09-09,nic.goi.aarogyasetu,AarogyaSetu 2.0,189499400,"100,000,000+",3.959511,1657566,3.1.5-Ghent Kangri karakoram,4,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:35.722Z,2026-09-09_1788936090
2026-09-09,in.sweatco.app,Sweatcoin・Walking Step Counter,160381653,"100,000,000+",4.396584,3081366,256.0.0,12,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:45.758Z,2026-09-09_1788936090
2026-09-09,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133062249,"100,000,000+",4.8244,1224938,2.4.4,,,false,true,utility,2026-09-09T06:44:01.228Z,2026-09-09_1788936090
2026-09-09,com.strava,"Strava: Run, Bike, Walk",132725445,"100,000,000+",4.6630983,1179814,VARY,20,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:55.014Z,2026-09-09_1788936090
2026-09-09,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131409130,"100,000,000+",4.8880267,2742728,2.4.36,79,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:20.253Z,2026-09-09_1788936090
2026-09-09,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99357999,"50,000,000+",4.8324866,772779,1.1.17,25,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:00.735Z,2026-09-09_1788936090
2026-09-09,bloodpressure.bloodpressureapp.bloodpressuretracker,Blood Pressure Tracker,96600649,"50,000,000+",4.6704726,396007,1.9.7,83,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:25.012Z,2026-09-09_1788936090
2026-09-09,com.tayu.tau.pedometer,Pedometer - Step Counter,88721107,"50,000,000+",4.7933917,1043151,5.61,51,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:39.252Z,2026-09-09_1788936090
2026-09-09,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),80866072,"50,000,000+",4.4379034,1612331,3.57.0i,71,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:08.360Z,2026-09-09_1788936090
2026-09-09,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,71665020,"50,000,000+",4.827836,803292,1.5.8,23,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:58.485Z,2026-09-09_1788936090
2026-09-09,com.clue.android,Clue: Period & Cycle Tracker,69875492,"50,000,000+",4.4290648,1493413,269.1,26,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:01.869Z,2026-09-09_1788936090
2026-09-09,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,64522857,"50,000,000+",4.8212123,950626,2.5.3,80,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:21.379Z,2026-09-09_1788936090
2026-09-09,com.yazio.android,Yazio: AI Calorie Tracker,57578860,"50,000,000+",4.4876323,858590,26.35.0,14,HEALTH_AND_FITNESS,true,true,ai-tracker,2026-09-09T06:41:48.052Z,2026-09-09_1788936090
2026-09-09,bodyfast.zero.fastingtracker.weightloss,Fasting - Intermittent Fasting,56780723,"50,000,000+",4.83512,977082,2.5.5,,,false,true,ai-tracker,2026-09-09T06:44:06.965Z,2026-09-09_1788936090
2026-09-09,com.noisefit,NoiseFit: Health & Fitness,56191960,"50,000,000+",4.4016285,2500941,5.3.8,2,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:33.455Z,2026-09-09_1788936090
2026-09-09,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,48753716,"10,000,000+",4.7473955,462197,1.9.9,43,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:27.422Z,2026-09-09_1788936090
2026-09-09,com.gen.workoutme,BetterMe Well-Being Coach,45632967,"10,000,000+",4.467742,658425,11.32.0,,,false,true,ai-coach,2026-09-09T06:43:53.151Z,2026-09-09_1788936090
2026-09-09,com.healthifyme.basic,Healthify: AI Diet & Fitness,42642304,"10,000,000+",4.4314556,568562,v31.2,67,HEALTH_AND_FITNESS,true,true,ai-coach,2026-09-09T06:43:03.454Z,2026-09-09_1788936090
2026-09-09,com.heallo.skinexpert,Cure: Skin & Hair Experts,33658242,"10,000,000+",4.5357685,103791,3.54.1,,,false,true,d2c-condition,2026-09-09T06:43:56.612Z,2026-09-09_1788936090
2026-09-09,com.fitifyworkouts.bodyweight.workoutapp,"Fitify: Fitness, Home Workout",31934510,"10,000,000+",4.771247,557694,1.132.2,72,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:09.500Z,2026-09-09_1788936090
2026-09-09,net.beginners.weight.loss.workout.women.yoga.go,Yoga Go Fitness & Yoga Workout,28598461,"10,000,000+",3.9184783,146612,11.17.0,76,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:15.533Z,2026-09-09_1788936090
2026-09-09,jawline.exercises.slim.face.yoga,Jawline Exercises - Face Yoga,27535093,"10,000,000+",4.8067513,313659,1.2.9,85,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:27.446Z,2026-09-09_1788936090
2026-09-09,gen.tech.impulse.android,Impulse - Brain Training Games,25105865,"10,000,000+",4.384124,645182,1.6.9,64,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:58.759Z,2026-09-09_1788936090
2026-09-09,bp.bloodapp.surga.bloodtracker.app,Blood Sugar Care: BP Monitor,24731380,"10,000,000+",4.28169,258,2.7,57,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:47.468Z,2026-09-09_1788936090
2026-09-09,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,24306540,"10,000,000+",4.4013762,61590,1.3.8,30,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:07.598Z,2026-09-09_1788936090
2026-09-09,daily.planner.routine.habits,Me+ Lifestyle Routine,23610895,"10,000,000+",4.40566,861512,2.0.8,,,false,true,ai-tracker,2026-09-09T06:44:09.473Z,2026-09-09_1788936090
2026-09-09,com.wsl.noom,Noom: Weight Loss & GLP-1 Care,22817927,"10,000,000+",2.63,314289,14.32.0,,,false,true,ai-coach,2026-09-09T06:43:55.447Z,2026-09-09_1788936090
2026-09-09,icici.lombard.ghi,IL TakeCare Insurance App,18972515,"10,000,000+",4.533608,70838,4.1.26-prod,9,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:42.281Z,2026-09-09_1788936090
2026-09-09,com.coveiot.android.boat,boAt Crest,18669331,"10,000,000+",4.4926357,174221,5.5.2,6,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:38.019Z,2026-09-09_1788936090
2026-09-09,de.fastic.app,Fastic Weight Loss & Fasting,17982472,"10,000,000+",4.348921,421057,1.270.2,,,false,true,ai-tracker,2026-09-09T06:44:11.747Z,2026-09-09_1788936090
2026-09-09,com.stepsappgmbh.stepsapp,StepsApp – Step Counter,16816672,"10,000,000+",4.6999507,156922,6.9.3,66,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:43:02.335Z,2026-09-09_1788936090
2026-09-09,fit.cure.android,cult.fit Gym Workout & Fitness,16679979,"10,000,000+",4.643555,142509,VARY,42,HEALTH_AND_FITNESS,true,true,fitness,2026-09-09T06:42:26.251Z,2026-09-09_1788936090
2026-09-09,com.boAt.wristgear,boAt Wearables,16038151,"10,000,000+",3.9912713,53583,3.5.4,24,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:41:59.614Z,2026-09-09_1788936090
2026-09-09,com.finch.finch,Finch: Self-Care Pet,15857371,"10,000,000+",4.8582397,619514,3.73.203,41,HEALTH_AND_FITNESS,true,false,,2026-09-09T06:42:25.004Z,2026-09-09_1788936090
