snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-08-23,com.sec.android.app.shealth,Samsung Health,2269800984,"1,000,000,000+",4.053238,1576773,VARY,38,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:35.295Z,2026-08-23_1787453329
2026-08-23,com.google.android.apps.healthdata,Health Connect,928332755,"500,000,000+",3.8130352,88522,2026.07.09.00.release,21,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:15.219Z,2026-08-23_1787453329
2026-08-23,com.transsion.healthlife,My Health,386895430,"100,000,000+",3.88326,52075,5.6.1.4,84,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:50:29.398Z,2026-08-23_1787453329
2026-08-23,com.google.android.apps.fitness,Google Fit: Activity Tracking,363691736,"100,000,000+",4.070593,684196,VARY,8,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:48:59.955Z,2026-08-23_1787453329
2026-08-23,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,299946556,"100,000,000+",4.856099,4002493,1.7.7,7,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:48:58.767Z,2026-08-23_1787453329
2026-08-23,com.fitbit.FitbitMobile,Google Health (Fitbit),286826908,"100,000,000+",4.1634727,1303895,VARY,52,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:51.660Z,2026-08-23_1787453329
2026-08-23,com.popularapp.periodcalendar,Period Calendar Period Tracker,224074474,"100,000,000+",4.8575735,4883754,VARY,88,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:50:34.022Z,2026-08-23_1787453329
2026-08-23,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211390971,"100,000,000+",4.8553495,2838030,1.4.8,45,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:43.461Z,2026-08-23_1787453329
2026-08-23,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,203722440,"100,000,000+",4.755897,5053697,10.3.0,40,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:37.600Z,2026-08-23_1787453329
2026-08-23,nic.goi.aarogyasetu,AarogyaSetu 2.0,189287146,"100,000,000+",3.9587247,1657511,3.1.5-Ghent Kangri karakoram,6,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:48:57.570Z,2026-08-23_1787453329
2026-08-23,in.sweatco.app,Sweatcoin・Walking Step Counter,159546112,"100,000,000+",4.4256306,3043923,253.0.0,1,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:48:51.717Z,2026-08-23_1787453329
2026-08-23,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,135986214,"100,000,000+",4.529021,2911084,VARY,79,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:50:23.418Z,2026-08-23_1787453329
2026-08-23,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,132874066,"100,000,000+",4.8272004,1223291,2.4.0,49,HEALTH_AND_FITNESS,true,true,utility,2026-08-23T02:49:48.128Z,2026-08-23_1787453329
2026-08-23,com.strava,"Strava: Run, Bike, Walk",131448599,"100,000,000+",4.6484985,1170035,VARY,12,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:04.667Z,2026-08-23_1787453329
2026-08-23,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131230621,"100,000,000+",4.8883133,2738312,2.4.36,67,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:50:09.475Z,2026-08-23_1787453329
2026-08-23,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,117421537,"100,000,000+",4.8467813,1704278,1.6.8,80,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:50:24.586Z,2026-08-23_1787453329
2026-08-23,losebellyfat.flatstomach.absworkout.fatburning,Lose Belly Fat  - Abs Workout,107570871,"100,000,000+",4.762875,517616,1.6.1,55,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:55.249Z,2026-08-23_1787453329
2026-08-23,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99196743,"50,000,000+",4.8308506,769031,1.1.17,53,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:52.849Z,2026-08-23_1787453329
2026-08-23,com.runtastic.android,adidas Running: Run tracker,97072061,"50,000,000+",4.5653415,1725724,VARY,93,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:50:39.911Z,2026-08-23_1787453329
2026-08-23,bloodpressure.bloodpressureapp.bloodpressuretracker,Blood Pressure Tracker,96452849,"50,000,000+",4.6877236,394682,1.9.7,90,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:50:36.310Z,2026-08-23_1787453329
2026-08-23,com.tayu.tau.pedometer,Pedometer - Step Counter,88453650,"50,000,000+",4.7916155,1041064,5.61,39,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:36.435Z,2026-08-23_1787453329
2026-08-23,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),80294506,"50,000,000+",4.442058,1602901,3.57.0i,54,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:54.093Z,2026-08-23_1787453329
2026-08-23,armworkout.armworkoutformen.armexercises,Arm Workout - Biceps Exercise,72859377,"50,000,000+",4.8454714,507300,2.4.2,100,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:50:48.069Z,2026-08-23_1787453329
2026-08-23,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,71026079,"50,000,000+",4.827222,794066,1.5.7,10,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:02.333Z,2026-08-23_1787453329
2026-08-23,com.clue.android,Clue: Period & Cycle Tracker,69602258,"50,000,000+",4.438393,1489307,266.0,29,HEALTH_AND_FITNESS,true,false,,2026-08-23T02:49:24.750Z,2026-08-23_1787453329
