snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-08,com.sec.android.app.shealth,Samsung Health,2273097370,"1,000,000,000+",4.042921,1578755,VARY,41,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:32:54.279Z,2026-09-08_1788849124
2026-09-08,com.google.android.apps.healthdata,Health Connect,934247525,"500,000,000+",3.7906103,89691,2026.08.06.00.release,33,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:32:44.951Z,2026-09-08_1788849124
2026-09-08,com.google.android.apps.fitness,Google Fit: Activity Tracking,365246552,"100,000,000+",4.06666,684834,VARY,12,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:32:20.041Z,2026-09-08_1788849124
2026-09-08,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300543349,"100,000,000+",4.8558965,4011421,1.7.8,30,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:32:41.389Z,2026-09-08_1788849124
2026-09-08,com.fitbit.FitbitMobile,Google Health (Fitbit),290461696,"100,000,000+",4.154466,1306054,VARY,49,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:33:03.779Z,2026-09-08_1788849124
2026-09-08,com.popularapp.periodcalendar,Period Calendar Period Tracker,224476040,"100,000,000+",4.85692,4886644,VARY,63,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:33:20.040Z,2026-09-08_1788849124
2026-09-08,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211623525,"100,000,000+",4.8550987,2842860,1.4.8,80,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:33:40.201Z,2026-09-08_1788849124
2026-09-08,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204459159,"100,000,000+",4.752315,5079612,VARY,44,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:32:57.791Z,2026-09-08_1788849124
2026-09-08,nic.goi.aarogyasetu,AarogyaSetu 2.0,189481024,"100,000,000+",3.9594536,1657534,3.1.5-Ghent Kangri karakoram,7,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:32:14.226Z,2026-09-08_1788849124
2026-09-08,in.sweatco.app,Sweatcoin・Walking Step Counter,160236501,"100,000,000+",4.3889008,3078438,256.0.0,11,HEALTH_AND_FITNESS,true,false,,2026-09-08T06:32:18.887Z,2026-09-08_1788849124
