snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-08-22,com.sec.android.app.shealth,Samsung Health,2269515302,"1,000,000,000+",4.0531254,1576604,VARY,36,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:44.415Z,2026-08-22_1787366400
2026-08-22,com.google.android.apps.healthdata,Health Connect,927751980,"500,000,000+",3.8060057,88461,2026.07.09.00.release,22,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:27.562Z,2026-08-22_1787366400
2026-08-22,com.transsion.healthlife,My Health,386662206,"100,000,000+",3.8847008,52041,5.6.1.4,87,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:45.777Z,2026-08-22_1787366400
2026-08-22,com.google.android.apps.fitness,Google Fit: Activity Tracking,363559980,"100,000,000+",4.0703907,684174,VARY,8,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:10.835Z,2026-08-22_1787366400
2026-08-22,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,299863382,"100,000,000+",4.85602,4001762,1.7.7,5,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:07.156Z,2026-08-22_1787366400
2026-08-22,com.fitbit.FitbitMobile,Google Health (Fitbit),286492203,"100,000,000+",4.162131,1303756,VARY,54,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:06.010Z,2026-08-22_1787366400
2026-08-22,com.popularapp.periodcalendar,Period Calendar Period Tracker,224039418,"100,000,000+",4.8573956,4883429,VARY,86,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:44.613Z,2026-08-22_1787366400
2026-08-22,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211369161,"100,000,000+",4.8556156,2837777,1.4.8,45,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:55.111Z,2026-08-22_1787366400
2026-08-22,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,203722440,"100,000,000+",4.7561193,5052092,10.3.0,34,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:41.872Z,2026-08-22_1787366400
2026-08-22,nic.goi.aarogyasetu,AarogyaSetu 2.0,189260747,"100,000,000+",3.958633,1657490,3.1.5-Ghent Kangri karakoram,6,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:08.428Z,2026-08-22_1787366400
2026-08-22,in.sweatco.app,Sweatcoin・Walking Step Counter,159482420,"100,000,000+",4.425259,3041809,253.0.0,1,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:02.209Z,2026-08-22_1787366400
2026-08-22,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,135966269,"100,000,000+",4.530195,2910935,VARY,78,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:34.759Z,2026-08-22_1787366400
2026-08-22,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,132842929,"100,000,000+",4.8274784,1223170,2.4.0,41,HEALTH_AND_FITNESS,true,true,utility,2026-08-22T02:40:50.409Z,2026-08-22_1787366400
2026-08-22,com.strava,"Strava: Run, Bike, Walk",131365489,"100,000,000+",4.649345,1169444,VARY,12,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:15.657Z,2026-08-22_1787366400
2026-08-22,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131217643,"100,000,000+",4.888513,2738054,2.4.36,65,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:19.338Z,2026-08-22_1787366400
2026-08-22,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,117401245,"100,000,000+",4.846694,1704057,1.6.8,80,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:37.214Z,2026-08-22_1787366400
2026-08-22,losebellyfat.flatstomach.absworkout.fatburning,Lose Belly Fat  - Abs Workout,107534940,"100,000,000+",4.762823,517572,1.6.1,61,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:14.572Z,2026-08-22_1787366400
2026-08-22,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99184622,"50,000,000+",4.8311014,768945,1.1.17,49,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:59.858Z,2026-08-22_1787366400
2026-08-22,com.runtastic.android,adidas Running: Run tracker,97061235,"50,000,000+",4.5647955,1725522,VARY,92,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:52.062Z,2026-08-22_1787366400
2026-08-22,bloodpressure.bloodpressureapp.bloodpressuretracker,Blood Pressure Tracker,96443222,"50,000,000+",4.6913724,394647,1.9.7,93,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:53.211Z,2026-08-22_1787366400
2026-08-22,com.tayu.tau.pedometer,Pedometer - Step Counter,88433280,"50,000,000+",4.790768,1040954,5.61,42,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:51.549Z,2026-08-22_1787366400
2026-08-22,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),80250627,"50,000,000+",4.442047,1602297,3.57.0i,56,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:08.467Z,2026-08-22_1787366400
2026-08-22,armworkout.armworkoutformen.armexercises,Arm Workout - Biceps Exercise,72851074,"50,000,000+",4.8451633,507246,2.4.2,100,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:42:01.915Z,2026-08-22_1787366400
2026-08-22,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,70974308,"50,000,000+",4.827571,793581,1.5.7,10,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:13.287Z,2026-08-22_1787366400
2026-08-22,com.clue.android,Clue: Period & Cycle Tracker,69582467,"50,000,000+",4.4379897,1489063,266.0,28,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:34.634Z,2026-08-22_1787366400
2026-08-22,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,64400379,"50,000,000+",4.8207517,948353,2.5.3,39,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:48.064Z,2026-08-22_1787366400
2026-08-22,com.yazio.android,Yazio: AI Calorie Tracker,57327639,"50,000,000+",4.4487805,850257,26.33.0,,,false,true,ai-tracker,2026-08-22T02:42:20.939Z,2026-08-22_1787366400
2026-08-22,steptracker.healthandfitness.walkingtracker.pedometer,Step Tracker - Pedometer,57254611,"50,000,000+",4.839967,810775,1.6.9,96,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:57.242Z,2026-08-22_1787366400
2026-08-22,bodyfast.zero.fastingtracker.weightloss,Fasting - Intermittent Fasting,56658830,"50,000,000+",4.8325324,975876,2.5.4,,,false,true,ai-tracker,2026-08-22T02:42:18.539Z,2026-08-22_1787366400
2026-08-22,com.noisefit,NoiseFit: Health & Fitness,55832465,"50,000,000+",4.4034977,2483229,5.3.3,4,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:05.987Z,2026-08-22_1787366400
2026-08-22,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,48334947,"10,000,000+",4.7573357,458953,1.9.9,21,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:26.366Z,2026-08-22_1787366400
2026-08-22,com.gen.workoutme,BetterMe: Health Coaching,45569419,"10,000,000+",4.472651,657266,11.30.0,,,false,true,ai-coach,2026-08-22T02:42:05.455Z,2026-08-22_1787366400
2026-08-22,com.healthifyme.basic,Healthify: AI Diet & Fitness,42608461,"10,000,000+",4.431867,568583,v31.0,84,HEALTH_AND_FITNESS,true,true,ai-coach,2026-08-22T02:41:42.265Z,2026-08-22_1787366400
2026-08-22,com.heallo.skinexpert,Cure: Skin & Hair Experts,33476836,"10,000,000+",4.5401087,103167,3.51.1,,,false,true,d2c-condition,2026-08-22T02:42:10.255Z,2026-08-22_1787366400
2026-08-22,com.fitifyworkouts.bodyweight.workoutapp,"Fitify: Fitness, Home Workout",31857370,"10,000,000+",4.768517,554319,1.131.1,62,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:15.745Z,2026-08-22_1787366400
2026-08-22,running.tracker.gps.map,Running App - GPS Run Tracker,31382139,"10,000,000+",4.7889066,435321,1.9.6,77,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:33.581Z,2026-08-22_1787366400
2026-08-22,fr.cnamts.it.activity,Compte ameli,28899259,"10,000,000+",3.97,503673,24.1.0,81,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:38.669Z,2026-08-22_1787366400
2026-08-22,heartratemonitor.heartrate.pulse.pulseapp,Heart Rate Monitor - Pulse App,28844572,"10,000,000+",4.6976385,374066,1.7.2,85,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:41:43.453Z,2026-08-22_1787366400
2026-08-22,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,24008484,"10,000,000+",4.3985147,59631,1.3.8,29,HEALTH_AND_FITNESS,true,false,,2026-08-22T02:40:35.803Z,2026-08-22_1787366400
2026-08-22,daily.planner.routine.habits,Me+ Lifestyle Routine,23451958,"10,000,000+",4.4176974,859318,2.0.8,,,false,true,ai-tracker,2026-08-22T02:42:19.726Z,2026-08-22_1787366400
