snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-15,com.sec.android.app.shealth,Samsung Health,2276007516,"1,000,000,000+",4.0386724,1579403,VARY,76,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:50.181Z,2026-09-15_1789454538
2026-09-15,com.google.android.apps.healthdata,Health Connect,940895646,"500,000,000+",3.796706,90197,2026.08.06.00.release,52,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:21.716Z,2026-09-15_1789454538
2026-09-15,com.transsion.healthlife,My Health,391722633,"100,000,000+",3.8583975,52926,5.7.1.23,96,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:44:14.133Z,2026-09-15_1789454538
2026-09-15,com.google.android.apps.fitness,Google Fit: Activity Tracking,366814354,"100,000,000+",4.0643954,685174,VARY,10,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:42:31.561Z,2026-09-15_1789454538
2026-09-15,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300996074,"100,000,000+",4.8566675,4018264,1.7.8,3,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:42:22.993Z,2026-09-15_1789454538
2026-09-15,com.fitbit.FitbitMobile,Google Health (Fitbit),294792604,"100,000,000+",4.153246,1309821,VARY,50,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:19.338Z,2026-09-15_1789454538
2026-09-15,com.popularapp.periodcalendar,Period Calendar Period Tracker,224814607,"100,000,000+",4.857098,4888305,VARY,65,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:37.057Z,2026-09-15_1789454538
2026-09-15,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211805701,"100,000,000+",4.855896,2846190,1.4.8,38,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:04.936Z,2026-09-15_1789454538
2026-09-15,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,205100190,"100,000,000+",4.751195,5091910,VARY,36,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:02.507Z,2026-09-15_1789454538
2026-09-15,nic.goi.aarogyasetu,AarogyaSetu 2.0,189641207,"100,000,000+",3.9646153,1657546,3.1.5-Ghent Kangri karakoram,12,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:42:33.961Z,2026-09-15_1789454538
2026-09-15,in.sweatco.app,Sweatcoin・Walking Step Counter,160747187,"100,000,000+",4.4269476,3097684,256.0.0,2,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:42:21.782Z,2026-09-15_1789454538
2026-09-15,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136366964,"100,000,000+",4.5346775,2914235,VARY,73,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:46.556Z,2026-09-15_1789454538
2026-09-15,com.strava,"Strava: Run, Bike, Walk",133464511,"100,000,000+",4.6656513,1182791,VARY,7,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:42:27.978Z,2026-09-15_1789454538
2026-09-15,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133163297,"100,000,000+",4.8236637,1225949,2.4.4,72,HEALTH_AND_FITNESS,true,true,utility,2026-09-15T06:43:45.386Z,2026-09-15_1789454538
2026-09-15,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131557138,"100,000,000+",4.8881097,2746229,2.4.38,15,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:42:37.600Z,2026-09-15_1789454538
2026-09-15,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,117940797,"100,000,000+",4.8463755,1709941,1.6.8,69,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:41.834Z,2026-09-15_1789454538
2026-09-15,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99669399,"50,000,000+",4.83269,774801,1.1.17,29,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:42:54.344Z,2026-09-15_1789454538
2026-09-15,com.runtastic.android,adidas Running: Run tracker,97286234,"50,000,000+",4.5544453,1732348,VARY,70,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:43.029Z,2026-09-15_1789454538
2026-09-15,com.tayu.tau.pedometer,Pedometer - Step Counter,88920058,"50,000,000+",4.792009,1043973,5.61,41,HEALTH_AND_FITNESS,true,false,,2026-09-15T06:43:08.570Z,2026-09-15_1789454538
