snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-08-14,1,0,care.disha,Disha: AI Health Coach,3.4,5700000,910000,2026-08-14T03:50:58.426Z,2026-08-14_1786679456
2026-08-14,2,0,com.traya.prod,Traya: Hair Loss Solutions,4.6,15000000,740000,2026-08-14T03:50:58.427Z,2026-08-14_1786679456
2026-08-14,3,0,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,720000,2026-08-14T03:50:58.428Z,2026-08-14_1786679456
2026-08-14,4,1,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,360000000,3900000,2026-08-14T03:50:58.429Z,2026-08-14_1786679456
2026-08-14,5,-1,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,3.1,1700000,760000,2026-08-14T03:50:58.429Z,2026-08-14_1786679456
2026-08-14,6,1,com.coveiot.android.boat,boAt Crest,4.1,18000000,400000,2026-08-14T03:50:58.430Z,2026-08-14_1786679456
2026-08-14,7,-1,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,1900000,2026-08-14T03:50:58.430Z,2026-08-14_1786679456
2026-08-14,8,6,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,110000,2026-08-14T03:50:58.430Z,2026-08-14_1786679456
2026-08-14,9,1,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,71000000,1500000,2026-08-14T03:50:58.430Z,2026-08-14_1786679456
2026-08-14,10,1,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2900000,2026-08-14T03:50:58.431Z,2026-08-14_1786679456
2026-08-14,11,6,com.blood.sugar.tracker.trend.monitor,Daily BP & Sugar Tracker,1.8,630000,450000,2026-08-14T03:50:58.431Z,2026-08-14_1786679456
2026-08-14,12,3,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,330000,2026-08-14T03:50:58.431Z,2026-08-14_1786679456
2026-08-14,13,-5,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,48000000,1300000,2026-08-14T03:50:58.431Z,2026-08-14_1786679456
2026-08-14,14,5,health.app.blood.sugar.app,Blood Sugar Care App,3.3,1700000,100000,2026-08-14T03:50:58.432Z,2026-08-14_1786679456
2026-08-14,15,7,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,280000,2026-08-14T03:50:58.432Z,2026-08-14_1786679456
2026-08-14,16,-4,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,1900000,160000,2026-08-14T03:50:58.432Z,2026-08-14_1786679456
2026-08-14,17,6,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1700000,2026-08-14T03:50:58.432Z,2026-08-14_1786679456
2026-08-14,18,7,com.google.android.apps.healthdata,Health Connect,2.8,920000000,13000000,2026-08-14T03:50:58.433Z,2026-08-14_1786679456
2026-08-14,19,12,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.6,1700000,340000,2026-08-14T03:50:58.434Z,2026-08-14_1786679456
2026-08-14,20,-7,com.boAt.wristgear,boAt Wearables,3.2,16000000,210000,2026-08-14T03:50:58.434Z,2026-08-14_1786679456
2026-08-14,21,-1,com.maxbupa.healthapp,Niva Bupa Health,4.6,14000000,200000,2026-08-14T03:50:58.434Z,2026-08-14_1786679456
2026-08-14,22,7,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,1900000,300000,2026-08-14T03:50:58.434Z,2026-08-14_1786679456
2026-08-14,23,5,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,4.7,9000000,820000,2026-08-14T03:50:58.435Z,2026-08-14_1786679456
2026-08-14,24,-3,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,4.9,130000000,670000,2026-08-14T03:50:58.435Z,2026-08-14_1786679456
2026-08-14,25,5,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,4.9,99000000,780000,2026-08-14T03:50:58.435Z,2026-08-14_1786679456
2026-08-14,26,-17,com.wz.bloodpressure.heartmonitor.bloodsugar,Blood Pressure Log & Tracker,,480000,310000,2026-08-14T03:50:58.436Z,2026-08-14_1786679456
2026-08-14,28,-12,com.seekhoai.android,Seekho Health: Weight Loss App,,1000000,300000,2026-08-14T03:50:58.436Z,2026-08-14_1786679456
2026-08-14,29,5,esiapp.aaa,ESIC Health Connect,,2600000,86000,2026-08-14T03:50:58.436Z,2026-08-14_1786679456
2026-08-14,30,18,pilatesworkout.yogaworkout.loseweight.workoutapps,Pilates Workout at Home,4.7,23000000,1000000,2026-08-14T03:50:58.436Z,2026-08-14_1786679456
2026-08-14,31,51,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,3.9,8900000,230000,2026-08-14T03:50:58.437Z,2026-08-14_1786679456
2026-08-14,32,1,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,4.5,24000000,750000,2026-08-14T03:50:58.437Z,2026-08-14_1786679456
2026-08-14,33,2,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,4.9,130000000,550000,2026-08-14T03:50:58.445Z,2026-08-14_1786679456
2026-08-14,34,3,org.iggymedia.periodtracker,Flo Ovulation & Period Tracker,4.7,200000000,2000000,2026-08-14T03:50:58.445Z,2026-08-14_1786679456
2026-08-14,35,5,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,150000,2026-08-14T03:50:58.445Z,2026-08-14_1786679456
2026-08-14,36,43,com.myhealth.bloodpressure.nnamuen,My Health: BP & HR Log,4.7,650000,340000,2026-08-14T03:50:58.445Z,2026-08-14_1786679456
