snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-08-28,com.sec.android.app.shealth,Samsung Health,2271224848,"1,000,000,000+",4.0498657,1577605,VARY,38,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:21:56.752Z,2026-08-28_1787923270
2026-08-28,com.google.android.apps.healthdata,Health Connect,930562945,"500,000,000+",3.8182683,88945,2026.07.09.00.release,22,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:21:37.785Z,2026-08-28_1787923270
2026-08-28,com.transsion.healthlife,My Health,388062061,"100,000,000+",3.8566704,52269,5.6.1.4,93,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:23:02.260Z,2026-08-28_1787923270
2026-08-28,com.google.android.apps.fitness,Google Fit: Activity Tracking,364217282,"100,000,000+",4.0712037,684427,VARY,7,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:21:19.967Z,2026-08-28_1787923270
2026-08-28,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300286226,"100,000,000+",4.8565216,4006609,1.7.7,19,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:21:34.280Z,2026-08-28_1787923270
2026-08-28,com.fitbit.FitbitMobile,Google Health (Fitbit),288224036,"100,000,000+",4.156401,1304551,VARY,60,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:22:22.689Z,2026-08-28_1787923270
2026-08-28,com.popularapp.periodcalendar,Period Calendar Period Tracker,224244812,"100,000,000+",4.857917,4884808,VARY,76,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:22:42.136Z,2026-08-28_1787923270
2026-08-28,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211494197,"100,000,000+",4.855432,2840628,1.4.8,46,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:22:06.160Z,2026-08-28_1787923270
2026-08-28,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204030909,"100,000,000+",4.7543902,5062879,VARY,37,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:21:55.605Z,2026-08-28_1787923270
2026-08-28,nic.goi.aarogyasetu,AarogyaSetu 2.0,189383355,"100,000,000+",3.958987,1657558,3.1.5-Ghent Kangri karakoram,8,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:21:21.198Z,2026-08-28_1787923270
2026-08-28,in.sweatco.app,Sweatcoin・Walking Step Counter,159810723,"100,000,000+",4.422417,3059066,254.0.1,3,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:21:15.249Z,2026-08-28_1787923270
2026-08-28,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136077376,"100,000,000+",4.5326085,2911902,VARY,87,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:22:55.176Z,2026-08-28_1787923270
2026-08-28,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,132967056,"100,000,000+",4.8264985,1224164,2.4.0,,,false,true,utility,2026-08-28T13:23:21.435Z,2026-08-28_1787923270
2026-08-28,com.strava,"Strava: Run, Bike, Walk",131823247,"100,000,000+",4.648021,1173214,VARY,9,HEALTH_AND_FITNESS,true,false,,2026-08-28T13:21:22.375Z,2026-08-28_1787923270
