snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-08-27,com.sec.android.app.shealth,Samsung Health,2271224848,"1,000,000,000+",4.0497885,1577418,VARY,35,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:46.355Z,2026-08-27_1787832063
2026-08-27,com.google.android.apps.healthdata,Health Connect,930562945,"500,000,000+",3.8160756,88868,2026.07.09.00.release,22,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:30.662Z,2026-08-27_1787832063
2026-08-27,com.transsion.healthlife,My Health,388062061,"100,000,000+",3.8645375,52249,5.6.1.4,93,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:55.881Z,2026-08-27_1787832063
2026-08-27,com.google.android.apps.fitness,Google Fit: Activity Tracking,364217282,"100,000,000+",4.0697308,684358,VARY,5,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:10.558Z,2026-08-27_1787832063
2026-08-27,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300286226,"100,000,000+",4.856344,4005371,1.7.7,17,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:24.751Z,2026-08-27_1787832063
2026-08-27,com.fitbit.FitbitMobile,Google Health (Fitbit),288224036,"100,000,000+",4.156732,1304442,VARY,58,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:13.941Z,2026-08-27_1787832063
2026-08-27,com.popularapp.periodcalendar,Period Calendar Period Tracker,224244812,"100,000,000+",4.8576784,4884653,VARY,74,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:33.138Z,2026-08-27_1787832063
2026-08-27,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211474787,"100,000,000+",4.8552375,2839841,1.4.8,43,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:55.934Z,2026-08-27_1787832063
2026-08-27,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204030909,"100,000,000+",4.754542,5060830,VARY,36,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:47.531Z,2026-08-27_1787832063
2026-08-27,nic.goi.aarogyasetu,AarogyaSetu 2.0,189363341,"100,000,000+",3.95888,1657567,3.1.5-Ghent Kangri karakoram,7,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:12.927Z,2026-08-27_1787832063
2026-08-27,in.sweatco.app,Sweatcoin・Walking Step Counter,159810723,"100,000,000+",4.4240026,3054132,254.0.1,3,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:08.140Z,2026-08-27_1787832063
2026-08-27,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136077376,"100,000,000+",4.5310206,2911747,VARY,89,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:50.977Z,2026-08-27_1787832063
2026-08-27,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,132967056,"100,000,000+",4.8262305,1223883,2.4.0,96,HEALTH_AND_FITNESS,true,true,utility,2026-08-27T12:02:59.799Z,2026-08-27_1787832063
2026-08-27,com.strava,"Strava: Run, Bike, Walk",131823247,"100,000,000+",4.65175,1172562,VARY,9,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:15.270Z,2026-08-27_1787832063
2026-08-27,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131280509,"100,000,000+",4.8887167,2739816,2.4.36,70,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:28.322Z,2026-08-27_1787832063
2026-08-27,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,117519845,"100,000,000+",4.8470154,1705225,1.6.8,88,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:49.808Z,2026-08-27_1787832063
2026-08-27,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99256267,"50,000,000+",4.832121,769824,1.1.17,62,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:18.893Z,2026-08-27_1787832063
2026-08-27,com.runtastic.android,adidas Running: Run tracker,97121474,"50,000,000+",4.564295,1726846,VARY,95,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:58.245Z,2026-08-27_1787832063
2026-08-27,com.tayu.tau.pedometer,Pedometer - Step Counter,88533126,"50,000,000+",4.7921185,1041537,5.61,38,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:49.946Z,2026-08-27_1787832063
2026-08-27,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),80470102,"50,000,000+",4.4411397,1605517,3.57.0i,53,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:07.881Z,2026-08-27_1787832063
2026-08-27,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,71276331,"50,000,000+",4.827131,796260,1.5.7,11,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:17.624Z,2026-08-27_1787832063
2026-08-27,com.clue.android,Clue: Period & Cycle Tracker,69692609,"50,000,000+",4.434316,1490421,267.0,25,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:34.357Z,2026-08-27_1787832063
2026-08-27,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,64455961,"50,000,000+",4.8196807,949000,2.5.3,30,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:40.266Z,2026-08-27_1787832063
2026-08-27,com.yazio.android,Yazio: AI Calorie Tracker,57443467,"50,000,000+",4.4455323,852219,26.34.0,,,false,true,ai-tracker,2026-08-27T12:03:21.484Z,2026-08-27_1787832063
2026-08-27,bodyfast.zero.fastingtracker.weightloss,Fasting - Intermittent Fasting,56677906,"50,000,000+",4.8325324,976273,2.5.4,,,false,true,ai-tracker,2026-08-27T12:03:20.283Z,2026-08-27_1787832063
2026-08-27,com.noisefit,NoiseFit: Health & Fitness,55956747,"50,000,000+",4.4025283,2488339,5.3.4,2,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:06.933Z,2026-08-27_1787832063
2026-08-27,musclebooster.workout.home.gym.abs.loseweight,Muscle Booster – Plan Workouts,52494346,"50,000,000+",4.4369617,255976,3.80.0,59,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:02:15.130Z,2026-08-27_1787832063
2026-08-27,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,48530521,"10,000,000+",4.7562647,460171,1.9.9,24,HEALTH_AND_FITNESS,true,false,,2026-08-27T12:01:33.051Z,2026-08-27_1787832063
2026-08-27,com.gen.workoutme,BetterMe Well-Being Coach,45592421,"10,000,000+",4.4730206,657584,11.31.0,,,false,true,ai-coach,2026-08-27T12:03:08.122Z,2026-08-27_1787832063
