snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-03,com.sec.android.app.shealth,Samsung Health,2273092776,"1,000,000,000+",4.0453496,1578401,VARY,39,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:51.318Z,2026-09-03_1788416944
2026-09-03,com.google.android.apps.healthdata,Health Connect,934240745,"500,000,000+",3.8041725,89368,2026.08.06.00.release,25,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:34.874Z,2026-09-03_1788416944
2026-09-03,com.transsion.healthlife,My Health,389532234,"100,000,000+",3.850385,52464,5.6.1.4,98,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:31:00.663Z,2026-09-03_1788416944
2026-09-03,com.google.android.apps.fitness,Google Fit: Activity Tracking,365067997,"100,000,000+",4.0695157,684645,VARY,7,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:13.496Z,2026-09-03_1788416944
2026-09-03,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300541342,"100,000,000+",4.856442,4009673,1.7.8,18,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:26.564Z,2026-09-03_1788416944
2026-09-03,com.fitbit.FitbitMobile,Google Health (Fitbit),290455577,"100,000,000+",4.154589,1305416,VARY,51,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:05.406Z,2026-09-03_1788416944
2026-09-03,com.popularapp.periodcalendar,Period Calendar Period Tracker,224473668,"100,000,000+",4.8571877,4886347,VARY,75,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:33.443Z,2026-09-03_1788416944
2026-09-03,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211622174,"100,000,000+",4.855028,2842090,1.4.8,45,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:58.382Z,2026-09-03_1788416944
2026-09-03,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204456369,"100,000,000+",4.753802,5072217,VARY,34,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:45.468Z,2026-09-03_1788416944
2026-09-03,nic.goi.aarogyasetu,AarogyaSetu 2.0,189480908,"100,000,000+",3.9593327,1657565,3.1.5-Ghent Kangri karakoram,8,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:14.668Z,2026-09-03_1788416944
2026-09-03,in.sweatco.app,Sweatcoin・Walking Step Counter,160233530,"100,000,000+",4.407728,3071248,255.0.0,5,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:11.053Z,2026-09-03_1788416944
2026-09-03,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136193316,"100,000,000+",4.529791,2912964,VARY,84,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:44.025Z,2026-09-03_1788416944
2026-09-03,loseweight.weightloss.workout.fitness,Lose Weight - Weight Loss App,135798627,"100,000,000+",4.8140683,1245267,1.097.GP,71,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:28.729Z,2026-09-03_1788416944
2026-09-03,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133046740,"100,000,000+",4.8251457,1224530,2.4.0,91,HEALTH_AND_FITNESS,true,true,utility,2026-09-03T06:30:52.416Z,2026-09-03_1788416944
2026-09-03,com.strava,"Strava: Run, Bike, Walk",132421426,"100,000,000+",4.659271,1176956,VARY,6,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:29:12.325Z,2026-09-03_1788416944
2026-09-03,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131368432,"100,000,000+",4.88829,2741447,2.4.36,76,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:34.605Z,2026-09-03_1788416944
2026-09-03,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,117662057,"100,000,000+",4.8462496,1706831,1.6.8,78,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:37.074Z,2026-09-03_1788416944
2026-09-03,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99326735,"50,000,000+",4.8320866,770708,1.1.17,56,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:11.207Z,2026-09-03_1788416944
2026-09-03,com.runtastic.android,adidas Running: Run tracker,97184111,"50,000,000+",4.564785,1728811,VARY,72,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:29.897Z,2026-09-03_1788416944
2026-09-03,bloodpressure.bloodpressureapp.bloodpressuretracker,Blood Pressure Tracker,96566173,"50,000,000+",4.6773553,395598,1.9.7,85,HEALTH_AND_FITNESS,true,false,,2026-09-03T06:30:45.297Z,2026-09-03_1788416944
