snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-07,com.sec.android.app.shealth,Samsung Health,2273097370,"1,000,000,000+",4.0424104,1578667,VARY,49,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:38:46.449Z,2026-09-07_1788763068
2026-09-07,com.google.android.apps.healthdata,Health Connect,934247525,"500,000,000+",3.7897727,89645,2026.08.06.00.release,27,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:38:20.035Z,2026-09-07_1788763068
2026-09-07,com.google.android.apps.fitness,Google Fit: Activity Tracking,365070409,"100,000,000+",4.0670075,684781,VARY,6,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:37:56.172Z,2026-09-07_1788763068
2026-09-07,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300543349,"100,000,000+",4.855655,4010793,1.7.8,22,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:38:14.385Z,2026-09-07_1788763068
2026-09-07,com.fitbit.FitbitMobile,Google Health (Fitbit),290461696,"100,000,000+",4.154699,1305939,VARY,57,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:38:55.653Z,2026-09-07_1788763068
2026-09-07,com.popularapp.periodcalendar,Period Calendar Period Tracker,224476040,"100,000,000+",4.8567705,4886420,VARY,71,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:39:11.581Z,2026-09-07_1788763068
2026-09-07,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211623525,"100,000,000+",4.8549514,2842523,1.4.8,51,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:38:48.788Z,2026-09-07_1788763068
2026-09-07,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204459159,"100,000,000+",4.7530913,5077944,VARY,35,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:38:30.419Z,2026-09-07_1788763068
2026-09-07,nic.goi.aarogyasetu,AarogyaSetu 2.0,189481024,"100,000,000+",3.9593632,1657519,3.1.5-Ghent Kangri karakoram,10,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:38:00.713Z,2026-09-07_1788763068
2026-09-07,in.sweatco.app,Sweatcoin・Walking Step Counter,160236501,"100,000,000+",4.391467,3076522,255.0.0,5,HEALTH_AND_FITNESS,true,false,,2026-09-07T06:37:55.023Z,2026-09-07_1788763068
