snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-20,com.sec.android.app.shealth,Samsung Health,2276883374,"1,000,000,000+",4.0338774,1579797,VARY,49,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:19.290Z,2026-09-20_1789887674
2026-09-20,com.google.android.apps.healthdata,Health Connect,941410666,"500,000,000+",3.8085008,90523,2026.08.06.00.release,19,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:43.591Z,2026-09-20_1789887674
2026-09-20,com.google.android.apps.fitness,Google Fit: Activity Tracking,366814354,"100,000,000+",4.063166,685415,VARY,6,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:22.774Z,2026-09-20_1789887674
2026-09-20,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,301227061,"100,000,000+",4.856387,4022180,1.7.8,5,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:21.556Z,2026-09-20_1789887674
2026-09-20,com.fitbit.FitbitMobile,Google Health (Fitbit),294792604,"100,000,000+",4.1560497,1311563,VARY,56,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:27.612Z,2026-09-20_1789887674
2026-09-20,com.popularapp.periodcalendar,Period Calendar Period Tracker,224905983,"100,000,000+",4.858008,4889706,VARY,72,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:46.643Z,2026-09-20_1789887674
2026-09-20,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211881280,"100,000,000+",4.8560047,2847641,1.4.8,43,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:11.955Z,2026-09-20_1789887674
2026-09-20,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,205281092,"100,000,000+",4.750207,5100171,VARY,14,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:37.498Z,2026-09-20_1789887674
2026-09-20,nic.goi.aarogyasetu,AarogyaSetu 2.0,189691141,"100,000,000+",3.9649124,1657612,3.1.5-Ghent Kangri karakoram,4,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:20.007Z,2026-09-20_1789887674
2026-09-20,in.sweatco.app,Sweatcoin・Walking Step Counter,160975526,"100,000,000+",4.4096184,3109125,257.0.0,1,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:16.428Z,2026-09-20_1789887674
2026-09-20,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136413995,"100,000,000+",4.536564,2915131,VARY,90,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:08.022Z,2026-09-20_1789887674
2026-09-20,com.strava,"Strava: Run, Bike, Walk",133548667,"100,000,000+",4.6624026,1185485,VARY,8,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:25.229Z,2026-09-20_1789887674
2026-09-20,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133194618,"100,000,000+",4.822669,1226652,2.4.4,91,HEALTH_AND_FITNESS,true,true,utility,2026-09-20T07:03:09.187Z,2026-09-20_1789887674
2026-09-20,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131557138,"100,000,000+",4.88806,2748897,2.4.38,21,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:45.920Z,2026-09-20_1789887674
2026-09-20,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,118019866,"100,000,000+",4.846271,1711238,1.6.8,85,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:02.113Z,2026-09-20_1789887674
2026-09-20,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99706302,"50,000,000+",4.831879,775229,1.1.17,53,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:23.998Z,2026-09-20_1789887674
2026-09-20,com.runtastic.android,adidas Running: Run tracker,97314444,"50,000,000+",4.5531588,1733688,VARY,87,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:04.501Z,2026-09-20_1789887674
2026-09-20,bloodpressure.bloodpressureapp.bloodpressuretracker,Blood Pressure Tracker,96700663,"50,000,000+",4.668618,397625,1.9.7,99,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:18.611Z,2026-09-20_1789887674
2026-09-20,com.tayu.tau.pedometer,Pedometer - Step Counter,88980519,"50,000,000+",4.794331,1044639,5.61,40,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:08.450Z,2026-09-20_1789887674
2026-09-20,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),81392233,"50,000,000+",4.440892,1618830,3.57.0i,61,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:33.568Z,2026-09-20_1789887674
2026-09-20,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,72313971,"50,000,000+",4.825348,810131,1.5.8,9,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:31.362Z,2026-09-20_1789887674
2026-09-20,com.clue.android,Clue: Period & Cycle Tracker,70047390,"50,000,000+",4.432718,1496273,269.1,24,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:49.447Z,2026-09-20_1789887674
2026-09-20,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,64622269,"50,000,000+",4.8213024,952253,2.5.4,34,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:01.199Z,2026-09-20_1789887674
2026-09-20,com.yazio.android,Yazio: AI Calorie Tracker,58060007,"50,000,000+",4.384966,862508,26.37.1,,,false,true,ai-tracker,2026-09-20T07:03:38.981Z,2026-09-20_1789887674
2026-09-20,steptracker.healthandfitness.walkingtracker.pedometer,Step Tracker - Pedometer,57494535,"50,000,000+",4.8398805,813359,1.6.9,35,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:02.462Z,2026-09-20_1789887674
2026-09-20,bodyfast.zero.fastingtracker.weightloss,Fasting - Intermittent Fasting,56819883,"50,000,000+",4.83321,977705,2.5.5,,,false,true,ai-tracker,2026-09-20T07:03:36.598Z,2026-09-20_1789887674
2026-09-20,com.noisefit,NoiseFit: Health & Fitness,56481768,"50,000,000+",4.401409,2511476,5.3.9,3,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:18.757Z,2026-09-20_1789887674
2026-09-20,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,49094479,"10,000,000+",4.7487373,465288,1.9.9,17,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:41.261Z,2026-09-20_1789887674
2026-09-20,com.gen.workoutme,BetterMe Well-Being Coach,45671371,"10,000,000+",4.469846,659074,11.34.0,,,false,true,ai-coach,2026-09-20T07:03:23.414Z,2026-09-20_1789887674
2026-09-20,com.healthifyme.basic,Healthify: AI Diet & Fitness,42672681,"10,000,000+",4.431366,568537,v31.3,84,HEALTH_AND_FITNESS,true,true,ai-coach,2026-09-20T07:03:00.896Z,2026-09-20_1789887674
2026-09-20,com.heallo.skinexpert,Cure: Skin & Hair Experts,33830524,"10,000,000+",4.5391035,104340,3.56.1,,,false,true,d2c-condition,2026-09-20T07:03:27.025Z,2026-09-20_1789887674
2026-09-20,com.fitifyworkouts.bodyweight.workoutapp,"Fitify: Fitness, Home Workout",32006445,"10,000,000+",4.772218,559772,1.133.1,73,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:47.807Z,2026-09-20_1789887674
2026-09-20,running.tracker.gps.map,Running App - GPS Run Tracker,31548055,"10,000,000+",4.784508,437032,1.9.6,97,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:16.253Z,2026-09-20_1789887674
2026-09-20,fr.cnamts.it.activity,Compte ameli,29271427,"10,000,000+",3.5049505,504779,24.1.0,11,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:33.992Z,2026-09-20_1789887674
2026-09-20,net.beginners.weight.loss.workout.women.yoga.go,Yoga Go Fitness & Yoga Workout,28638912,"10,000,000+",3.9673913,147105,11.17.0,95,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:13.937Z,2026-09-20_1789887674
2026-09-20,jawline.exercises.slim.face.yoga,Jawline Exercises - Face Yoga,27716528,"10,000,000+",4.8087354,315070,1.2.9,65,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:38.318Z,2026-09-20_1789887674
2026-09-20,bp.bloodapp.surga.bloodtracker.app,Blood Sugar Care: BP Monitor,24792739,"10,000,000+",4.277228,400,2.7,76,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:51.299Z,2026-09-20_1789887674
2026-09-20,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,24570080,"10,000,000+",4.4115043,62882,1.3.8,45,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:14.360Z,2026-09-20_1789887674
2026-09-20,daily.planner.routine.habits,Me+ Lifestyle Routine,23652968,"10,000,000+",4.41223,862251,2.1.0,,,false,true,ai-tracker,2026-09-20T07:03:37.784Z,2026-09-20_1789887674
2026-09-20,com.wsl.noom,Noom: Weight Loss & GLP-1 Care,22817927,"10,000,000+",2.63,314297,14.34.0,,,false,true,ai-coach,2026-09-20T07:03:25.843Z,2026-09-20_1789887674
2026-09-20,icici.lombard.ghi,IL TakeCare Insurance App,19070181,"10,000,000+",4.517376,73972,4.1.27-prod,12,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:35.156Z,2026-09-20_1789887674
2026-09-20,com.coveiot.android.boat,boAt Crest,18829721,"10,000,000+",4.4926596,175045,5.5.2,10,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:32.528Z,2026-09-20_1789887674
2026-09-20,de.fastic.app,Fastic Weight Loss & Fasting,17996262,"10,000,000+",4.348921,421057,1.270.2,,,false,true,ai-tracker,2026-09-20T07:03:41.413Z,2026-09-20_1789887674
2026-09-20,com.stepsappgmbh.stepsapp,StepsApp – Step Counter,16941690,"10,000,000+",4.7036676,157845,6.9.6,58,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:29.962Z,2026-09-20_1789887674
2026-09-20,fit.cure.android,cult.fit Gym Workout & Fitness,16728391,"10,000,000+",4.642428,142712,VARY,31,HEALTH_AND_FITNESS,true,true,fitness,2026-09-20T07:01:57.680Z,2026-09-20_1789887674
2026-09-20,com.boAt.wristgear,boAt Wearables,16099347,"10,000,000+",3.989605,53661,3.5.4,27,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:52.978Z,2026-09-20_1789887674
2026-09-20,com.finch.finch,Finch: Self-Care Pet,16087658,"10,000,000+",4.866474,623395,3.73.207,48,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:18.103Z,2026-09-20_1789887674
2026-09-20,com.traya.prod,Traya: Hair Loss Solutions,16069361,"10,000,000+",4.3574123,182058,1.9.2,2,HEALTH_AND_FITNESS,true,true,d2c-condition,2026-09-20T07:01:17.606Z,2026-09-20_1789887674
2026-09-20,com.walkfit.weightloss.steptracker.pedometer,WalkFit: Steps & Walking App,15333371,"10,000,000+",4.0111423,111433,VARY,,,false,true,utility,2026-09-20T07:03:31.784Z,2026-09-20_1789887674
2026-09-20,com.titan.fastrack.reflex,Fastrack Smart World,15101671,"10,000,000+",4.2248087,248565,6.37.0.250676,13,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:36.313Z,2026-09-20_1789887674
2026-09-20,com.maxbupa.healthapp,Niva Bupa Health,14124730,"10,000,000+",4.537852,136150,6.1.3,22,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:47.096Z,2026-09-20_1789887674
2026-09-20,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log,13614655,"10,000,000+",4.856422,231018,1.6.3,62,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:34.783Z,2026-09-20_1789887674
2026-09-20,com.kompanion.fasting.android,Kompanion: Weight Loss Plan,11234381,"10,000,000+",3.8737152,64852,2.1.6,,,false,true,ai-tracker,2026-09-20T07:03:40.247Z,2026-09-20_1789887674
2026-09-20,com.dnt.yoga.yogaforbeginners,Daily Yoga For Beginners,10719032,"10,000,000+",4.5592594,38589,1.2.2.2,74,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:48.974Z,2026-09-20_1789887674
2026-09-20,com.fitness22.running,Running Distance Tracker +,10360814,"10,000,000+",4.5882187,151627,4.0020,68,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:41.865Z,2026-09-20_1789887674
2026-09-20,homeworkoutapp.homeworkout.fitness.workout.loseweight,Home Workout App: Fitness,9744344,"5,000,000+",4.7758164,140979,1.4.3,37,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:04.876Z,2026-09-20_1789887674
2026-09-20,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,9670533,"5,000,000+",4.8514214,114666,1.3.7,41,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:09.610Z,2026-09-20_1789887674
2026-09-20,com.religare.healthinsurance,Care Health - Customer App,9613160,"5,000,000+",4.1767683,72456,16.4,30,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:56.516Z,2026-09-20_1789887674
2026-09-20,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,9392759,"5,000,000+",4.099863,30948,41,23,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:48.274Z,2026-09-20_1789887674
2026-09-20,com.star.customer_app,Star Health,9063414,"5,000,000+",4.598567,383511,2.9.3,26,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:51.831Z,2026-09-20_1789887674
2026-09-20,com.healthkart.healthkart,HealthKart: Fitness for All,8786840,"5,000,000+",4.5265536,115381,20.5.4,47,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:16.883Z,2026-09-20_1789887674
2026-09-20,homeworkout.fitness.app,Workout Planner Gym Log・Fit AI,7876535,"5,000,000+",4.3752794,404508,VARY,29,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:55.370Z,2026-09-20_1789887674
2026-09-20,musclemonster.fitness.workout.home.gym.planner,Muscle Monster Workout Planner,7624559,"5,000,000+",4.7191978,91963,3.25.1,60,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:32.368Z,2026-09-20_1789887674
2026-09-20,com.czw.freefit,Fere Fit,7459137,"5,000,000+",3.9903615,18436,V 5.6.53,83,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:59.564Z,2026-09-20_1789887674
2026-09-20,life.simple,Simple・AI Weight Loss & Health,7440335,"5,000,000+",4.3205647,141123,8.63.0,,,false,true,ai-coach,2026-09-20T07:03:22.155Z,2026-09-20_1789887674
2026-09-20,omegacentauri.mobi.simplestopwatch,Giant Stopwatch,7322421,"5,000,000+",4.060172,5919,1.54,57,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:28.783Z,2026-09-20_1789887674
2026-09-20,premom.eh.com.ehpremomapp,Ovulation Tracker App - Premom,6991687,"5,000,000+",4.174733,37910,1.107.2,79,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:54.756Z,2026-09-20_1789887674
2026-09-20,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",6396819,"5,000,000+",4.526817,77794,14.3.0,36,HEALTH_AND_FITNESS,true,true,d2c-condition,2026-09-20T07:02:03.692Z,2026-09-20_1789887674
2026-09-20,com.cronometer.android.gold,Cronometer: Calorie Counter,6228209,"5,000,000+",4.486726,58396,VARY,77,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:52.457Z,2026-09-20_1789887674
2026-09-20,care.disha,Disha: AI Health Coach,6159716,"5,000,000+",4.5523767,23540,0.7.9,18,HEALTH_AND_FITNESS,true,true,ai-coach,2026-09-20T07:01:42.413Z,2026-09-20_1789887674
2026-09-20,com.visionwizard.workout,Home Workout for Women: SheFit,5038862,"5,000,000+",3.2029915,27224,1.3.0,88,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:05.654Z,2026-09-20_1789887674
2026-09-20,com.india.fitpass,FITPASS - Fitness & Wellness,4684383,"1,000,000+",4.706469,34518,8.7.3,,,false,true,fitness,2026-09-20T07:03:29.413Z,2026-09-20_1789887674
2026-09-20,com.viraldevelopment.calai,Cal AI - Food Calorie Tracker,4437174,"1,000,000+",4.4409266,271993,26.37.0,,,false,true,ai-tracker,2026-09-20T07:03:43.733Z,2026-09-20_1789887674
2026-09-20,com.muscleblaze,MuscleBlaze,4379939,"1,000,000+",4.575772,85407,2.3.0,33,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:00.028Z,2026-09-20_1789887674
2026-09-20,dietaiplan.calorietracker.app,Calorie Counter・Planner・DietAI,4135236,"1,000,000+",4.4823384,176966,1.3.1,,,false,true,ai-tracker,2026-09-20T07:03:42.575Z,2026-09-20_1789887674
2026-09-20,com.basenjiapps.breeze,Breeze: Self-Discovery Buddy,3939536,"1,000,000+",3.9305556,54218,2.5.4,93,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:11.547Z,2026-09-20_1789887674
2026-09-20,com.squats.fittr,"FITTR: Fitness, Diet & Workout",3881232,"1,000,000+",4.389679,21047,9.3.1,81,HEALTH_AND_FITNESS,true,true,ai-coach,2026-09-20T07:02:57.194Z,2026-09-20_1789887674
2026-09-20,com.night.sleeptracker.health.monitor,Sleep Sounds - Smart Alarm,3767976,"1,000,000+",3.3168316,1882,1.1.7,28,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:01:54.164Z,2026-09-20_1789887674
2026-09-20,com.adityabirlahealth.insurance,Activ Health,3713193,"1,000,000+",4.629683,111161,16.1,51,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:21.585Z,2026-09-20_1789887674
2026-09-20,com.sudo.den.stepcounter,Step Tracker - Count My Steps,3644454,"1,000,000+",4.7582912,39252,2.0.2,94,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:12.709Z,2026-09-20_1789887674
2026-09-20,com.techmash.playo,Playo: Sports Community App,3369292,"1,000,000+",4.7529655,55781,9.1.1.466,96,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:03:15.101Z,2026-09-20_1789887674
2026-09-20,com.nutrabay,Nutrabay: Supplements Store,3246931,"1,000,000+",4.821364,32692,3.1.17,80,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:56.015Z,2026-09-20_1789887674
2026-09-20,com.plixlifereactnative,Plixlife,3177465,"1,000,000+",4.458529,118870,1.0.52,44,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:13.145Z,2026-09-20_1789887674
2026-09-20,org.sadhguru.miracleofmind,Miracle of Mind - Sadhguru,2937269,"1,000,000+",4.8197274,136362,1.4.18,,,false,true,wellness-content,2026-09-20T07:03:46.114Z,2026-09-20_1789887674
2026-09-20,com.visionwizard.eatwise,AI Calorie Tracker by Eatwise,2864297,"1,000,000+",4.4166665,19846,1.7.0,,,false,true,ai-tracker,2026-09-20T07:03:44.908Z,2026-09-20_1789887674
2026-09-20,esiapp.aaa,ESIC Health Connect,2680241,"1,000,000+",3.3418078,3502,5.10.2,39,HEALTH_AND_FITNESS,true,false,,2026-09-20T07:02:07.248Z,2026-09-20_1789887674
