snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-08-26,com.sec.android.app.shealth,Samsung Health,2270388528,"1,000,000,000+",4.053511,1577178,VARY,34,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:10.597Z,2026-08-26_1787712688
2026-08-26,com.google.android.apps.healthdata,Health Connect,930014511,"500,000,000+",3.8110423,88738,2026.07.09.00.release,21,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:54.666Z,2026-08-26_1787712688
2026-08-26,com.transsion.healthlife,My Health,387838310,"100,000,000+",3.873614,52180,5.6.1.4,89,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:53:18.334Z,2026-08-26_1787712688
2026-08-26,com.google.android.apps.fitness,Google Fit: Activity Tracking,364091359,"100,000,000+",4.069708,684283,VARY,6,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:36.869Z,2026-08-26_1787712688
2026-08-26,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300242589,"100,000,000+",4.8564157,4004484,1.7.7,14,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:46.394Z,2026-08-26_1787712688
2026-08-26,com.fitbit.FitbitMobile,Google Health (Fitbit),287899677,"100,000,000+",4.160202,1304241,VARY,50,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:29.991Z,2026-08-26_1787712688
2026-08-26,com.popularapp.periodcalendar,Period Calendar Period Tracker,224143727,"100,000,000+",4.857381,4884210,VARY,75,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:53:00.264Z,2026-08-26_1787712688
2026-08-26,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211433743,"100,000,000+",4.8550973,2839280,1.4.8,42,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:20.358Z,2026-08-26_1787712688
2026-08-26,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,203907885,"100,000,000+",4.754511,5058392,VARY,36,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:13.174Z,2026-08-26_1787712688
2026-08-26,nic.goi.aarogyasetu,AarogyaSetu 2.0,189332156,"100,000,000+",3.9587724,1657535,3.1.5-Ghent Kangri karakoram,5,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:35.676Z,2026-08-26_1787712688
2026-08-26,in.sweatco.app,Sweatcoin・Walking Step Counter,159616933,"100,000,000+",4.4195046,3050000,253.0.0,3,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:33.280Z,2026-08-26_1787712688
2026-08-26,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136059639,"100,000,000+",4.5315137,2911425,VARY,82,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:53:08.608Z,2026-08-26_1787712688
2026-08-26,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,132926610,"100,000,000+",4.826252,1223702,2.4.0,80,HEALTH_AND_FITNESS,true,true,utility,2026-08-26T02:53:06.209Z,2026-08-26_1787712688
2026-08-26,com.strava,"Strava: Run, Bike, Walk",131623185,"100,000,000+",4.652957,1171845,VARY,8,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:39.308Z,2026-08-26_1787712688
2026-08-26,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131255739,"100,000,000+",4.8885694,2739320,2.4.36,65,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:48.059Z,2026-08-26_1787712688
2026-08-26,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,117462260,"100,000,000+",4.847077,1704887,1.6.8,81,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:53:07.443Z,2026-08-26_1787712688
2026-08-26,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99221088,"50,000,000+",4.831686,769624,1.1.17,56,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:37.136Z,2026-08-26_1787712688
2026-08-26,com.runtastic.android,adidas Running: Run tracker,97092875,"50,000,000+",4.5651383,1726544,VARY,88,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:53:17.165Z,2026-08-26_1787712688
2026-08-26,bloodpressure.bloodpressureapp.bloodpressuretracker,Blood Pressure Tracker,96472120,"50,000,000+",4.682571,394786,1.9.7,100,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:53:31.499Z,2026-08-26_1787712688
2026-08-26,com.tayu.tau.pedometer,Pedometer - Step Counter,88493363,"50,000,000+",4.792375,1041370,5.61,45,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:23.959Z,2026-08-26_1787712688
2026-08-26,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),80379369,"50,000,000+",4.4423604,1604728,3.57.0i,47,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:26.310Z,2026-08-26_1787712688
2026-08-26,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,71129358,"50,000,000+",4.8272047,795555,1.5.7,9,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:40.465Z,2026-08-26_1787712688
2026-08-26,com.clue.android,Clue: Period & Cycle Tracker,69638309,"50,000,000+",4.4383082,1490049,267.0,25,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:59.693Z,2026-08-26_1787712688
2026-08-26,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,64427644,"50,000,000+",4.81947,948845,2.5.3,29,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:52:04.482Z,2026-08-26_1787712688
2026-08-26,com.yazio.android,Yazio: AI Calorie Tracker,57404375,"50,000,000+",4.4458976,851758,26.34.0,,,false,true,ai-tracker,2026-08-26T02:53:48.267Z,2026-08-26_1787712688
2026-08-26,bodyfast.zero.fastingtracker.weightloss,Fasting - Intermittent Fasting,56668216,"50,000,000+",4.8324704,976129,2.5.4,,,false,true,ai-tracker,2026-08-26T02:53:47.066Z,2026-08-26_1787712688
2026-08-26,com.noisefit,NoiseFit: Health & Fitness,55902306,"50,000,000+",4.402799,2486903,5.3.4,2,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:32.032Z,2026-08-26_1787712688
2026-08-26,musclebooster.workout.home.gym.abs.loseweight,Muscle Booster – Plan Workouts,52492342,"50,000,000+",4.4418974,255855,3.80.0,86,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:53:14.812Z,2026-08-26_1787712688
2026-08-26,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,48429651,"10,000,000+",4.7587533,459789,1.9.9,23,HEALTH_AND_FITNESS,true,false,,2026-08-26T02:51:57.164Z,2026-08-26_1787712688
2026-08-26,com.gen.workoutme,BetterMe: Health Coaching,45587217,"10,000,000+",4.473389,657479,11.30.0,,,false,true,ai-coach,2026-08-26T02:53:35.069Z,2026-08-26_1787712688
2026-08-26,com.healthifyme.basic,Healthify: AI Diet & Fitness,42616081,"10,000,000+",4.432002,568564,v31.1,79,HEALTH_AND_FITNESS,true,true,ai-coach,2026-08-26T02:53:05.004Z,2026-08-26_1787712688
2026-08-26,com.heallo.skinexpert,Cure: Skin & Hair Experts,33517954,"10,000,000+",4.5389905,103310,3.53.1,,,false,true,d2c-condition,2026-08-26T02:53:38.743Z,2026-08-26_1787712688
