snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-08-07,1,0,care.disha,Disha: AI Health Coach,,5400000,1100000,2026-08-07T05:13:44.510Z,2026-08-07_1786079622
2026-08-07,2,0,com.traya.prod,Traya: Hair Loss Solutions,4.6,15000000,820000,2026-08-07T05:13:44.511Z,2026-08-07_1786079622
2026-08-07,3,1,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,2000000,2026-08-07T05:13:44.512Z,2026-08-07_1786079622
2026-08-07,4,-1,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,360000000,3800000,2026-08-07T05:13:44.513Z,2026-08-07_1786079622
2026-08-07,5,0,com.noisefit,NoiseFit: Health & Fitness,4.5,55000000,760000,2026-08-07T05:13:44.513Z,2026-08-07_1786079622
2026-08-07,6,0,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,70000000,1600000,2026-08-07T05:13:44.514Z,2026-08-07_1786079622
2026-08-07,7,1,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,3.1,1400000,630000,2026-08-07T05:13:44.514Z,2026-08-07_1786079622
2026-08-07,8,3,com.seekhoai.android,Seekho Health: Weight Loss App,,940000,380000,2026-08-07T05:13:44.514Z,2026-08-07_1786079622
2026-08-07,9,-2,com.coveiot.android.boat,boAt Crest,4.1,18000000,410000,2026-08-07T05:13:44.515Z,2026-08-07_1786079622
2026-08-07,10,-1,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,3000000,2026-08-07T05:13:44.515Z,2026-08-07_1786079622
2026-08-07,11,6,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,1800000,120000,2026-08-07T05:13:44.515Z,2026-08-07_1786079622
2026-08-07,12,2,com.google.android.apps.healthdata,Health Connect,2.8,920000000,14000000,2026-08-07T05:13:44.515Z,2026-08-07_1786079622
2026-08-07,13,-3,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,360000,2026-08-07T05:13:44.516Z,2026-08-07_1786079622
2026-08-07,14,-2,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1800000,2026-08-07T05:13:44.516Z,2026-08-07_1786079622
2026-08-07,15,-2,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,280000,2026-08-07T05:13:44.516Z,2026-08-07_1786079622
2026-08-07,16,-1,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,1800000,310000,2026-08-07T05:13:44.516Z,2026-08-07_1786079622
2026-08-07,17,3,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,47000000,1300000,2026-08-07T05:13:44.516Z,2026-08-07_1786079622
2026-08-07,18,-2,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,4.7,8800000,800000,2026-08-07T05:13:44.517Z,2026-08-07_1786079622
2026-08-07,19,33,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,4.9,130000000,540000,2026-08-07T05:13:44.517Z,2026-08-07_1786079622
2026-08-07,20,1,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.6,1600000,450000,2026-08-07T05:13:44.517Z,2026-08-07_1786079622
2026-08-07,21,-3,com.blood.sugar.tracker.trend.monitor,Daily BP & Sugar Tracker,,500000,410000,2026-08-07T05:13:44.518Z,2026-08-07_1786079622
2026-08-07,22,-3,com.maxbupa.healthapp,Niva Bupa Health,4.6,14000000,200000,2026-08-07T05:13:44.518Z,2026-08-07_1786079622
2026-08-07,23,-1,com.boAt.wristgear,boAt Wearables,3.2,16000000,230000,2026-08-07T05:13:44.518Z,2026-08-07_1786079622
2026-08-07,24,0,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",4.6,6200000,150000,2026-08-07T05:13:44.519Z,2026-08-07_1786079622
2026-08-07,25,-2,com.cardiolens.pulse.camera,CardioLens - Heart Rate,4.4,870000,310000,2026-08-07T05:13:44.519Z,2026-08-07_1786079622
2026-08-07,26,-1,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,160000,2026-08-07T05:13:44.519Z,2026-08-07_1786079622
2026-08-07,27,-1,com.wz.bloodpressure.heartmonitor.bloodsugar,Blood Pressure Log & Tracker,,420000,320000,2026-08-07T05:13:44.519Z,2026-08-07_1786079622
2026-08-07,29,22,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,4.9,130000000,450000,2026-08-07T05:13:44.520Z,2026-08-07_1786079622
2026-08-07,30,-2,com.religare.healthinsurance,Care Health - Customer App,3.8,9300000,200000,2026-08-07T05:13:44.520Z,2026-08-07_1786079622
2026-08-07,31,1,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,4.8,64000000,290000,2026-08-07T05:13:44.521Z,2026-08-07_1786079622
2026-08-07,32,-3,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,4.5,24000000,700000,2026-08-07T05:13:44.521Z,2026-08-07_1786079622
2026-08-07,33,-3,com.muscleblaze,MuscleBlaze,,4200000,99000,2026-08-07T05:13:44.531Z,2026-08-07_1786079622
2026-08-07,34,-1,jawline.exercises.slim.face.yoga,Jawline Exercises - Face Yoga,4.8,27000000,350000,2026-08-07T05:13:44.531Z,2026-08-07_1786079622
2026-08-07,35,-1,com.iw.walk.step.aos,WalkStep:Tracker & Reward,4.4,2200000,300000,2026-08-07T05:13:44.532Z,2026-08-07_1786079622
2026-08-07,36,-1,com.jk.walk.run.aos,WalkRun: Walking Tracker,4.5,980000,210000,2026-08-07T05:13:44.532Z,2026-08-07_1786079622
2026-08-07,37,4,musclemonster.fitness.workout.home.gym.planner,Muscle Monster Workout Planner,4.6,7300000,380000,2026-08-07T05:13:44.532Z,2026-08-07_1786079622
2026-08-07,38,10,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,4.9,99000000,750000,2026-08-07T05:13:44.532Z,2026-08-07_1786079622
2026-08-07,39,7,com.fitbit.FitbitMobile,Google Health (Fitbit),3.7,280000000,9100000,2026-08-07T05:13:44.533Z,2026-08-07_1786079622
2026-08-07,40,-4,fr.cnamts.it.activity,Compte ameli,4.1,29000000,450000,2026-08-07T05:13:44.533Z,2026-08-07_1786079622
2026-08-07,41,-4,com.healthkart.healthkart,HealthKart: Fitness for All,4.2,8700000,98000,2026-08-07T05:13:44.533Z,2026-08-07_1786079622
2026-08-07,42,-2,com.plixlifereactnative,Plixlife,,3100000,110000,2026-08-07T05:13:44.534Z,2026-08-07_1786079622
2026-08-07,43,-4,org.iggymedia.periodtracker,Flo Ovulation & Period Tracker,4.7,200000000,2000000,2026-08-07T05:13:44.534Z,2026-08-07_1786079622
2026-08-07,44,13,in.habuild,Habuild: Daily Yoga and Habits,4.8,480000,220000,2026-08-07T05:13:44.534Z,2026-08-07_1786079622
2026-08-07,45,-7,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,4.9,210000000,680000,2026-08-07T05:13:44.535Z,2026-08-07_1786079622
2026-08-07,46,-3,com.sec.android.app.shealth,Samsung Health,3.2,2300000000,9200000,2026-08-07T05:13:44.535Z,2026-08-07_1786079622
2026-08-07,47,-5,com.tayu.tau.pedometer,Pedometer - Step Counter,4.8,88000000,630000,2026-08-07T05:13:44.535Z,2026-08-07_1786079622
2026-08-07,48,8,com.dnt.yoga.yogaforbeginners,Daily Yoga For Beginners,4.8,9900000,570000,2026-08-07T05:13:44.536Z,2026-08-07_1786079622
2026-08-07,49,-2,in.guardiannewapp,GNC India,3.3,2100000,67000,2026-08-07T05:13:44.536Z,2026-08-07_1786079622
2026-08-07,50,-5,omegacentauri.mobi.simplestopwatch,Giant Stopwatch,4.1,7200000,100000,2026-08-07T05:13:44.536Z,2026-08-07_1786079622
2026-08-07,51,9,com.finch.finch,Finch: Self-Care Pet,4.9,15000000,460000,2026-08-07T05:13:44.536Z,2026-08-07_1786079622
2026-08-07,52,9,com.fitifyworkouts.bodyweight.workoutapp,"Fitify: Fitness, Home Workout",4.7,32000000,160000,2026-08-07T05:13:44.537Z,2026-08-07_1786079622
2026-08-07,53,38,breathefree.lung.health.asthma.breathing,Breathefree: Lung Health App,,2300000,78000,2026-08-07T05:13:44.537Z,2026-08-07_1786079622
2026-08-07,54,-5,com.nutrabay,Nutrabay: Supplements Store,5,3100000,53000,2026-08-07T05:13:44.537Z,2026-08-07_1786079622
2026-08-07,55,-5,com.adityabirlahealth.insurance,Activ Health,4,3600000,88000,2026-08-07T05:13:44.538Z,2026-08-07_1786079622
