snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-13,com.sec.android.app.shealth,Samsung Health,2275011575,"1,000,000,000+",4.0382504,1579318,VARY,46,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:55.703Z,2026-09-13_1789281959
2026-09-13,com.google.android.apps.healthdata,Health Connect,938106392,"500,000,000+",3.7912347,90067,2026.08.06.00.release,29,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:35.575Z,2026-09-13_1789281959
2026-09-13,com.google.android.apps.fitness,Google Fit: Activity Tracking,366043946,"100,000,000+",4.0651445,685099,VARY,10,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:12.017Z,2026-09-13_1789281959
2026-09-13,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300818899,"100,000,000+",4.8560395,4016515,1.7.8,6,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:07.495Z,2026-09-13_1789281959
2026-09-13,com.fitbit.FitbitMobile,Google Health (Fitbit),292807529,"100,000,000+",4.153899,1309171,VARY,60,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:47:15.718Z,2026-09-13_1789281959
2026-09-13,com.popularapp.periodcalendar,Period Calendar Period Tracker,224711875,"100,000,000+",4.8565474,4888067,VARY,75,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:47:35.036Z,2026-09-13_1789281959
2026-09-13,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211765138,"100,000,000+",4.855849,2845642,1.4.8,43,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:52.356Z,2026-09-13_1789281959
2026-09-13,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204901295,"100,000,000+",4.751402,5088854,VARY,40,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:48.959Z,2026-09-13_1789281959
2026-09-13,nic.goi.aarogyasetu,AarogyaSetu 2.0,189600759,"100,000,000+",3.964438,1657588,3.1.5-Ghent Kangri karakoram,9,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:10.906Z,2026-09-13_1789281959
2026-09-13,in.sweatco.app,Sweatcoin・Walking Step Counter,160648359,"100,000,000+",4.406136,3091249,256.0.0,2,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:02.982Z,2026-09-13_1789281959
2026-09-13,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136313935,"100,000,000+",4.5339847,2914229,VARY,90,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:47:52.784Z,2026-09-13_1789281959
2026-09-13,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133128388,"100,000,000+",4.823753,1225742,2.4.4,99,HEALTH_AND_FITNESS,true,true,utility,2026-09-13T06:48:02.938Z,2026-09-13_1789281959
2026-09-13,com.strava,"Strava: Run, Bike, Walk",133061998,"100,000,000+",4.6635513,1181810,VARY,11,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:46:13.118Z,2026-09-13_1789281959
2026-09-13,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131453409,"100,000,000+",4.88828,2745161,2.4.38,57,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:47:10.981Z,2026-09-13_1789281959
2026-09-13,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,117851448,"100,000,000+",4.8460627,1709473,1.6.8,85,HEALTH_AND_FITNESS,true,false,,2026-09-13T06:47:47.189Z,2026-09-13_1789281959
