snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-11,com.sec.android.app.shealth,Samsung Health,2275011575,"1,000,000,000+",4.0417404,1579089,VARY,85,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:39:47.963Z,2026-09-11_1789108676
2026-09-11,com.google.android.apps.healthdata,Health Connect,938106392,"500,000,000+",3.7910588,89897,2026.08.06.00.release,15,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:14.946Z,2026-09-11_1789108676
2026-09-11,com.google.android.apps.fitness,Google Fit: Activity Tracking,366043946,"100,000,000+",4.065275,684992,VARY,3,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:00.801Z,2026-09-11_1789108676
2026-09-11,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300818899,"100,000,000+",4.856276,4014647,1.7.8,8,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:06.645Z,2026-09-11_1789108676
2026-09-11,com.fitbit.FitbitMobile,Google Health (Fitbit),292807529,"100,000,000+",4.155653,1308296,VARY,34,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:39.597Z,2026-09-11_1789108676
2026-09-11,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211690560,"100,000,000+",4.85571,2844873,1.4.8,24,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:25.842Z,2026-09-11_1789108676
2026-09-11,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204901295,"100,000,000+",4.7518883,5085435,VARY,22,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:23.532Z,2026-09-11_1789108676
2026-09-11,nic.goi.aarogyasetu,AarogyaSetu 2.0,189535078,"100,000,000+",3.9642549,1657584,3.1.5-Ghent Kangri karakoram,20,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:20.627Z,2026-09-11_1789108676
2026-09-11,in.sweatco.app,Sweatcoin・Walking Step Counter,160648359,"100,000,000+",4.405574,3087081,256.0.0,1,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:37:58.558Z,2026-09-11_1789108676
2026-09-11,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136313935,"100,000,000+",4.5324907,2913990,VARY,46,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:56.512Z,2026-09-11_1789108676
2026-09-11,loseweight.weightloss.workout.fitness,Lose Weight - Weight Loss App,135884693,"100,000,000+",4.8129683,1246026,1.099.GP,62,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:39:16.787Z,2026-09-11_1789108676
2026-09-11,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133128388,"100,000,000+",4.82428,1225446,2.4.4,,,false,true,utility,2026-09-11T06:40:22.963Z,2026-09-11_1789108676
2026-09-11,com.strava,"Strava: Run, Bike, Walk",133061998,"100,000,000+",4.6647086,1180784,VARY,2,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:37:59.671Z,2026-09-11_1789108676
2026-09-11,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131453409,"100,000,000+",4.888068,2744353,2.4.38,36,HEALTH_AND_FITNESS,true,false,,2026-09-11T06:38:43.204Z,2026-09-11_1789108676
