snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-12,com.sec.android.app.shealth,Samsung Health,2275011575,"1,000,000,000+",4.0388274,1579201,VARY,83,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:32:14.554Z,2026-09-12_1789194634
2026-09-12,com.google.android.apps.healthdata,Health Connect,938106392,"500,000,000+",3.7921956,89991,2026.08.06.00.release,15,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:30:53.608Z,2026-09-12_1789194634
2026-09-12,com.google.android.apps.fitness,Google Fit: Activity Tracking,366043946,"100,000,000+",4.0649033,685049,VARY,3,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:30:39.280Z,2026-09-12_1789194634
2026-09-12,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,300818899,"100,000,000+",4.856147,4015623,1.7.8,8,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:30:45.125Z,2026-09-12_1789194634
2026-09-12,com.fitbit.FitbitMobile,Google Health (Fitbit),292807529,"100,000,000+",4.150357,1308795,VARY,33,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:31:15.041Z,2026-09-12_1789194634
2026-09-12,com.popularapp.periodcalendar,Period Calendar Period Tracker,224711875,"100,000,000+",4.856399,4887834,VARY,99,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:32:33.584Z,2026-09-12_1789194634
2026-09-12,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211765138,"100,000,000+",4.8557615,2845314,1.4.8,24,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:31:04.352Z,2026-09-12_1789194634
2026-09-12,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,204901295,"100,000,000+",4.751394,5087242,VARY,22,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:31:01.963Z,2026-09-12_1789194634
2026-09-12,nic.goi.aarogyasetu,AarogyaSetu 2.0,189600759,"100,000,000+",3.9643073,1657588,3.1.5-Ghent Kangri karakoram,20,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:30:59.508Z,2026-09-12_1789194634
2026-09-12,in.sweatco.app,Sweatcoin・Walking Step Counter,160648359,"100,000,000+",4.404708,3088990,256.0.0,1,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:30:36.944Z,2026-09-12_1789194634
2026-09-12,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136313935,"100,000,000+",4.533363,2914158,VARY,45,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:31:29.294Z,2026-09-12_1789194634
2026-09-12,loseweight.weightloss.workout.fitness,Lose Weight - Weight Loss App,135914731,"100,000,000+",4.81379,1246134,1.099.GP,59,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:31:46.139Z,2026-09-12_1789194634
2026-09-12,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133128388,"100,000,000+",4.823619,1225616,2.4.4,,,false,true,utility,2026-09-12T06:32:48.961Z,2026-09-12_1789194634
2026-09-12,com.strava,"Strava: Run, Bike, Walk",133061998,"100,000,000+",4.665868,1181313,VARY,2,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:30:38.119Z,2026-09-12_1789194634
2026-09-12,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131453409,"100,000,000+",4.888032,2744837,2.4.38,35,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:31:17.493Z,2026-09-12_1789194634
2026-09-12,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,117851448,"100,000,000+",4.8459063,1709232,1.6.8,42,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:31:25.733Z,2026-09-12_1789194634
2026-09-12,losebellyfat.flatstomach.absworkout.fatburning,Lose Belly Fat  - Abs Workout,107838587,"100,000,000+",4.7631984,517825,1.6.1,74,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:32:03.771Z,2026-09-12_1789194634
2026-09-12,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99558958,"50,000,000+",4.832885,774214,1.1.17,6,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:30:42.776Z,2026-09-12_1789194634
2026-09-12,com.tayu.tau.pedometer,Pedometer - Step Counter,88856109,"50,000,000+",4.793864,1043619,5.61,95,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:32:28.873Z,2026-09-12_1789194634
2026-09-12,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),81128955,"50,000,000+",4.4385095,1614169,3.57.0i,86,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:32:18.162Z,2026-09-12_1789194634
2026-09-12,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,71987581,"50,000,000+",4.8288846,805688,1.5.8,4,HEALTH_AND_FITNESS,true,false,,2026-09-12T06:30:40.441Z,2026-09-12_1789194634
