snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-08-06,com.sec.android.app.shealth,Samsung Health,2264227986,"1,000,000,000+",4.0719028,1573659,VARY,49,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:55:15.584Z,2026-08-06_1786013656
2026-08-06,com.google.android.apps.healthdata,Health Connect,918752201,"500,000,000+",3.7831326,87299,2026.07.09.00.release,15,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:54:35.225Z,2026-08-06_1786013656
2026-08-06,com.google.android.apps.fitness,Google Fit: Activity Tracking,361048347,"100,000,000+",4.0645924,683402,VARY,4,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:54:22.138Z,2026-08-06_1786013656
2026-08-06,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,298983622,"100,000,000+",4.854315,3988327,1.7.6,12,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:54:31.668Z,2026-08-06_1786013656
2026-08-06,com.fitbit.FitbitMobile,Google Health (Fitbit),280206528,"100,000,000+",4.170115,1301600,VARY,42,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:55:07.404Z,2026-08-06_1786013656
2026-08-06,com.popularapp.periodcalendar,Period Calendar Period Tracker,223410325,"100,000,000+",4.8575435,4879713,VARY,53,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:55:20.525Z,2026-08-06_1786013656
2026-08-06,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,210956870,"100,000,000+",4.854646,2829708,1.4.6,30,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:54:52.959Z,2026-08-06_1786013656
2026-08-06,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,202440319,"100,000,000+",4.7584286,5025062,VARY,43,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:55:08.551Z,2026-08-06_1786013656
2026-08-06,nic.goi.aarogyasetu,AarogyaSetu 2.0,189064002,"100,000,000+",3.9576206,1657563,3.1.5-Ghent Kangri karakoram,85,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:55:58.436Z,2026-08-06_1786013656
2026-08-06,in.sweatco.app,Sweatcoin・Walking Step Counter,158358483,"100,000,000+",4.407313,2994248,252.0.0,5,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:54:23.315Z,2026-08-06_1786013656
2026-08-06,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,135604014,"100,000,000+",4.5312223,2908006,VARY,80,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:55:52.439Z,2026-08-06_1786013656
2026-08-06,loseweight.weightloss.workout.fitness,Lose Weight - Weight Loss App,135353556,"100,000,000+",4.8136206,1240250,1.097.GP,100,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:56:17.064Z,2026-08-06_1786013656
2026-08-06,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,132299848,"100,000,000+",4.8278117,1219231,2.4.0,32,HEALTH_AND_FITNESS,true,true,utility,2026-08-06T10:54:55.326Z,2026-08-06_1786013656
2026-08-06,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,130663786,"100,000,000+",4.8874154,2727681,2.4.36,37,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:55:01.248Z,2026-08-06_1786013656
2026-08-06,com.strava,"Strava: Run, Bike, Walk",129631866,"100,000,000+",4.6437855,1159814,VARY,8,HEALTH_AND_FITNESS,true,false,,2026-08-06T10:54:26.989Z,2026-08-06_1786013656
