snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-08-06,1,0,care.disha,Disha: AI Health Coach,,5400000,1100000,2026-08-06T10:54:18.361Z,2026-08-06_1786013656
2026-08-06,2,0,com.traya.prod,Traya: Hair Loss Solutions,4.6,15000000,820000,2026-08-06T10:54:18.361Z,2026-08-06_1786013656
2026-08-06,3,1,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,360000000,3900000,2026-08-06T10:54:18.361Z,2026-08-06_1786013656
2026-08-06,4,1,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,2000000,2026-08-06T10:54:18.361Z,2026-08-06_1786013656
2026-08-06,5,-2,com.noisefit,NoiseFit: Health & Fitness,4.5,55000000,760000,2026-08-06T10:54:18.361Z,2026-08-06_1786013656
2026-08-06,6,2,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,70000000,1600000,2026-08-06T10:54:18.361Z,2026-08-06_1786013656
2026-08-06,7,-1,com.coveiot.android.boat,boAt Crest,4.1,18000000,410000,2026-08-06T10:54:18.361Z,2026-08-06_1786013656
2026-08-06,8,-1,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,2.6,1400000,800000,2026-08-06T10:54:18.361Z,2026-08-06_1786013656
2026-08-06,9,1,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,3000000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,10,-1,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,360000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,11,0,com.seekhoai.android,Seekho Health: Weight Loss App,,940000,380000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,12,4,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1900000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,13,-1,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,300000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,14,-1,com.google.android.apps.healthdata,Health Connect,2.8,920000000,14000000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,15,-1,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,1800000,330000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,16,-1,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,4.7,8800000,860000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,17,0,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,1800000,120000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,18,1,com.blood.sugar.tracker.trend.monitor,Daily BP & Sugar Tracker,,490000,410000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,19,-1,com.maxbupa.healthapp,Niva Bupa Health,4.6,14000000,210000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,20,2,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,47000000,1300000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,21,0,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.6,1600000,450000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,22,-2,com.boAt.wristgear,boAt Wearables,3.2,16000000,230000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,23,0,com.cardiolens.pulse.camera,CardioLens - Heart Rate,4.4,870000,310000,2026-08-06T10:54:18.362Z,2026-08-06_1786013656
2026-08-06,24,0,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",4.6,6200000,150000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,25,3,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,160000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,26,-1,com.wz.bloodpressure.heartmonitor.bloodsugar,Blood Pressure Log & Tracker,,400000,290000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,28,-1,com.religare.healthinsurance,Care Health - Customer App,3.8,9300000,200000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,29,0,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,4.5,24000000,810000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,30,0,com.muscleblaze,MuscleBlaze,,4200000,110000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,31,0,llc.sololeveling.Arise,Arise: Level Up In Real Life,4.6,1900000,360000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,32,3,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,4.8,64000000,310000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,33,22,jawline.exercises.slim.face.yoga,Jawline Exercises - Face Yoga,4.8,27000000,350000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,34,-2,com.iw.walk.step.aos,WalkStep:Tracker & Reward,4.4,2200000,300000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,35,-2,com.jk.walk.run.aos,WalkRun: Walking Tracker,4.5,980000,210000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,36,-2,fr.cnamts.it.activity,Compte ameli,4.1,29000000,480000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,37,0,com.healthkart.healthkart,HealthKart: Fitness for All,4.2,8700000,98000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,38,2,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,4.9,210000000,700000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,39,0,org.iggymedia.periodtracker,Flo Ovulation & Period Tracker,4.7,200000000,2100000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
2026-08-06,40,-2,com.plixlifereactnative,Plixlife,,3100000,130000,2026-08-06T10:54:18.363Z,2026-08-06_1786013656
